Permittivity ,Lambda,Theta,R,T,Rs,Ts,,
4,0.00000046,15,0.06580467,0.93419533,0.07802323,0.92197677,,
4,0.00000046,15,0.15966768,0.84033232,0.18665272,0.81334728,,
4,0.00000047,15,0.17603613,0.82396387,0.20480423,0.79519577,,
4,0.00000047,15,0.11051058,0.88948942,0.12852583,0.87147417,,
4,0.00000048,15,0.05181774,0.94818226,0.05737825,0.94262175,,
4,0.00000048,15,0.10912004,0.89087996,0.12378419,0.87621581,,
4,0.00000049,15,0.22618179,0.77381821,0.25714196,0.74285804,,
4,0.00000049,15,0.29386846,0.70613154,0.33150791,0.66849209,,
4,0.0000005,15,0.27978965,0.72021035,0.31597628,0.68402372,,
4,0.0000005,15,0.19631033,0.80368967,0.22269526,0.77730474,,
4,0.00000051,15,0.10409869,0.89590131,0.11556636,0.88443364,,
4,0.00000051,15,0.09981616,0.90018384,0.11033776,0.88966224,,
4,0.00000052,15,0.18234395,0.81765605,0.20648513,0.79351487,,
4,0.00000052,15,0.26092608,0.73907392,0.29500282,0.70499718,,
4,0.00000053,15,0.28411459,0.71588541,0.32077175,0.67922825,,
4,0.00000053,15,0.24422513,0.75577487,0.27724249,0.72275751,,
4,0.00000054,15,0.15700848,0.84299152,0.17929611,0.82070389,,
4,0.00000054,15,0.07029802,0.92970198,0.07870101,0.92129899,,
4,0.00000055,15,0.04795041,0.95204959,0.05314415,0.94685585,,
4,0.00000055,15,0.09570539,0.90429461,0.1108798,0.8891202,,
4,0.00000056,15,0.15784017,0.84215983,0.18347,0.81653,,
4,0.00000056,15,0.18891239,0.81108761,0.21904705,0.78095295,,
4,0.00000056,15,0.17497354,0.82502646,0.20349444,0.79650556,,
4,0.00000057,15,0.12223096,0.87776904,0.14330676,0.85669324,,
4,0.00000058,15,0.05449693,0.94550307,0.06415743,0.93584257,,
4,0.00000058,15,0.0098911,0.9901089,0.01120602,0.98879398,,
4,0.00000059,15,0.01424772,0.98575228,0.0173004,0.9826996,,
4,0.00000059,15,0.05518307,0.94481693,0.06705221,0.93294779,,
4,0.0000006,15,0.0989067,0.9010933,0.11890233,0.88109767,,
4,0.0000006,15,0.12037206,0.87962794,0.14396255,0.85603745,,
4,0.00000061,15,0.11112191,0.88887809,0.13321363,0.86678637,,
4,0.00000061,15,0.07623729,0.92376271,0.09218722,0.90781278,,
4,0.00000062,15,0.03288416,0.96711584,0.04009867,0.95990133,,
4,0.00000062,15,0.00724836,0.99275164,0.00830142,0.99169858,,
4,0.00000063,15,0.01949021,0.98050979,0.02217828,0.97782172,,
4,0.00000063,15,0.06676274,0.93323726,0.07797085,0.92202915,,
4,0.00000064,15,0.12699455,0.87300545,0.14793572,0.85206428,,
4,0.00000064,15,0.17751434,0.82248566,0.20536507,0.79463493,,
4,0.00000065,15,0.20559001,0.79440999,0.23666231,0.76333769,,
4,0.00000065,15,0.20714971,0.79285029,0.23806102,0.76193898,,
4,0.00000066,15,0.18395104,0.81604896,0.21150738,0.78849262,,
4,0.00000066,15,0.14310365,0.85689635,0.16429437,0.83570563,,
4,0.00000067,15,0.09859859,0.90140141,0.11180251,0.88819749,,
4,0.00000067,15,0.07021409,0.92978591,0.0774937,0.9225063,,
4,0.00000068,15,0.07464357,0.92535643,0.08218547,0.91781453,,
4,0.00000068,15,0.11359871,0.88640129,0.12783081,0.87216919,,
4,0.00000069,15,0.17296525,0.82703475,0.19634776,0.80365224,,
4,0.00000069,15,0.23399062,0.76600938,0.26511981,0.73488019,,
4,0.0000007,15,0.28338237,0.71661763,0.31951679,0.68048321,,
4,0.0000007,15,0.31470995,0.68529005,0.353403,0.646597,,
4,0.00000071,15,0.32616185,0.67383815,0.36558509,0.63441491,,
4,0.00000071,15,0.31801417,0.68198583,0.35664529,0.64335471,,
4,0.00000072,15,0.29182101,0.70817899,0.32804204,0.67195796,,
4,0.00000072,15,0.25076435,0.74923565,0.28264723,0.71735277,,
4,0.00000073,15,0.20082287,0.79917713,0.2263915,0.7736085,,
4,0.00000073,15,0.15171892,0.84828108,0.1699462,0.8300538,,
4,0.00000074,15,0.11555398,0.88444602,0.1277113,0.8722887,,
4,0.00000074,15,0.10233829,0.89766171,0.1123249,0.8876751,,
4,0.00000075,15,0.11456875,0.88543125,0.12715826,0.87284174,,
4,0.00000075,15,0.14608093,0.85391907,0.1644644,0.8355356,,
4,0.00000045,20,0.05632355,0.94367645,0.07744616,0.92255384,,
4,0.00000046,20,0.1396798,0.8603202,0.18690089,0.81309911,,
4,0.00000046,20,0.14958271,0.85041729,0.19868529,0.80131471,,
4,0.00000047,20,0.08620803,0.91379197,0.11405039,0.88594961,,
4,0.00000047,20,0.04319377,0.95680623,0.05147952,0.94852048,,
4,0.00000048,20,0.11126294,0.88873706,0.14093151,0.85906849,,
4,0.00000048,20,0.22114995,0.77885005,0.27912276,0.72087724,,
4,0.00000049,20,0.27577968,0.72422032,0.34364691,0.65635309,,
4,0.00000049,20,0.25019409,0.74980591,0.31303043,0.68696957,,
4,0.0000005,20,0.16402998,0.83597002,0.20585906,0.79414094,,
4,0.0000005,20,0.08935434,0.91064566,0.10614686,0.89385314,,
4,0.00000051,20,0.10970429,0.89029571,0.1333014,0.8666986,,
4,0.00000051,20,0.19591691,0.80408309,0.2452985,0.7547015,,
4,0.00000052,20,0.26245473,0.73754527,0.32668122,0.67331878,,
4,0.00000052,20,0.27034842,0.72965158,0.33652821,0.66347179,,
4,0.00000053,20,0.21814257,0.78185743,0.27473151,0.72526849,,
4,0.00000053,20,0.12884473,0.87115527,0.16288443,0.83711557,,
4,0.00000054,20,0.05802514,0.94197486,0.06927317,0.93072683,,
4,0.00000054,20,0.0587348,0.9412652,0.07252956,0.92747044,,
4,0.00000055,20,0.11474325,0.88525675,0.14970852,0.85029148,,
4,0.00000055,20,0.16898113,0.83101887,0.22030327,0.77969673,,
4,0.00000056,20,0.18642407,0.81357593,0.24254771,0.75745229,,
4,0.00000056,20,0.15989229,0.84010771,0.20987638,0.79012362,,
4,0.00000056,20,0.10063883,0.89936117,0.13404553,0.86595447,,
4,0.00000057,20,0.03745199,0.96254801,0.04956402,0.95043598,,
4,0.00000058,20,0.00702985,0.99297015,0.00852586,0.99147414,,
4,0.00000058,20,0.02369097,0.97630903,0.03390209,0.96609791,,
4,0.00000059,20,0.065754,0.934246,0.09306587,0.90693413,,
4,0.00000059,20,0.1012514,0.8987486,0.14095394,0.85904606,,
4,0.0000006,20,0.11122525,0.88877475,0.15416265,0.84583735,,
4,0.0000006,20,0.09234912,0.90765088,0.12923381,0.87076619,,
4,0.00000061,20,0.05396079,0.94603921,0.077037,0.922963,,
4,0.00000061,20,0.01680342,0.98319658,0.02423609,0.97576391,,
4,0.00000062,20,0.005315,0.994685,0.00619578,0.99380422,,
4,0.00000062,20,0.03080294,0.96919706,0.04042666,0.95957334,,
4,0.00000063,20,0.08179436,0.91820564,0.10890721,0.89109279,,
4,0.00000063,20,0.13543334,0.86456666,0.17842606,0.82157394,,
4,0.00000064,20,0.17368947,0.82631053,0.22619989,0.77380011,,
4,0.00000064,20,0.18794399,0.81205601,0.24327919,0.75672081,,
4,0.00000065,20,0.17704551,0.82295449,0.22904795,0.77095205,,
4,0.00000065,20,0.14546021,0.85453979,0.1881951,0.8118049,,
4,0.00000066,20,0.10393695,0.89606305,0.13279636,0.86720364,,
4,0.00000066,20,0.06974775,0.93025225,0.08520976,0.91479024,,
4,0.00000067,20,0.06124044,0.93875956,0.07205385,0.92794615,,
4,0.00000067,20,0.08664128,0.91335872,0.10573081,0.89426919,,
4,0.00000068,20,0.13795664,0.86204336,0.17321588,0.82678412,,
4,0.00000068,20,0.19779573,0.80220427,0.24885184,0.75114816,,
4,0.00000069,20,0.25077083,0.74922917,0.3129466,0.6870534,,
4,0.00000069,20,0.28795617,0.71204383,0.35631717,0.64368283,,
4,0.0000007,20,0.30599083,0.69400917,0.37674457,0.62325543,,
4,0.0000007,20,0.30442727,0.69557273,0.37459981,0.62540019,,
4,0.00000071,20,0.28448752,0.71551248,0.35116459,0.64883541,,
4,0.00000071,20,0.24896688,0.75103312,0.30873295,0.69126705,,
4,0.00000072,20,0.20315197,0.79684803,0.25227006,0.74772994,,
4,0.00000072,20,0.15579236,0.84420764,0.19170807,0.80829193,,
4,0.00000073,20,0.11829852,0.88170148,0.14219303,0.85780697,,
4,0.00000073,20,0.10110126,0.89889874,0.11927467,0.88072533,,
4,0.00000074,20,0.10836393,0.89163607,0.12975249,0.87024751,,
4,0.00000074,20,0.13581481,0.86418519,0.16718518,0.83281482,,
4,0.00000075,20,0.17379958,0.82620042,0.21723093,0.78276907,,
4,0.00000075,20,0.21226193,0.78773807,0.26617562,0.73382438,,
4,0.00000045,25,0.12362096,0.87637904,0.19973858,0.80026142,,
4,0.00000046,25,0.10688526,0.89311474,0.17275999,0.82724001,,
4,0.00000046,25,0.04622987,0.95377013,0.07070444,0.92929556,,
4,0.00000047,25,0.0464444,0.9535556,0.0634605,0.9365395,,
4,0.00000047,25,0.13850164,0.86149836,0.20523073,0.79476927,,
4,0.00000048,25,0.22655046,0.77344954,0.32747419,0.67252581,,
4,0.00000048,25,0.24538619,0.75461381,0.35126227,0.64873773,,
4,0.00000049,25,0.19139993,0.80860007,0.27717564,0.72282436,,
4,0.00000049,25,0.10793157,0.89206843,0.15045818,0.84954182,,
4,0.0000005,25,0.08183121,0.91816879,0.10599777,0.89400223,,
4,0.0000005,25,0.14453671,0.85546329,0.20490301,0.79509699,,
4,0.00000051,25,0.22463176,0.77536824,0.31985211,0.68014789,,
4,0.00000051,25,0.25978365,0.74021635,0.36683428,0.63316572,,
4,0.00000052,25,0.23457598,0.76542402,0.33483995,0.66516005,,
4,0.00000052,25,0.16091944,0.83908056,0.23363096,0.76636904,,
4,0.00000053,25,0.08034024,0.91965976,0.11127869,0.88872131,,
4,0.00000053,25,0.05238201,0.94761799,0.0683439,0.9316561,,
4,0.00000054,25,0.09080672,0.90919328,0.135113,0.864887,,
4,0.00000054,25,0.14843162,0.85156838,0.22521572,0.77478428,,
4,0.00000055,25,0.1801778,0.8198222,0.27166968,0.72833032,,
4,0.00000055,25,0.16972944,0.83027056,0.25786454,0.74213546,,
4,0.00000056,25,0.12187099,0.87812901,0.18922335,0.81077665,,
4,0.00000056,25,0.05852449,0.94147551,0.09154696,0.90845304,,
4,0.00000056,25,0.01444118,0.98555882,0.02013396,0.97986604,,
4,0.00000057,25,0.01379886,0.98620114,0.02308201,0.97691799,,
4,0.00000058,25,0.04684293,0.95315707,0.08236432,0.91763568,,
4,0.00000058,25,0.0835663,0.9164337,0.14311082,0.85688918,,
4,0.00000059,25,0.10073435,0.89926565,0.17025367,0.82974633,,
4,0.00000059,25,0.09059957,0.90940043,0.15461802,0.84538198,,
4,0.0000006,25,0.05870443,0.94129557,0.1032858,0.8967142,,
4,0.0000006,25,0.0220179,0.9779821,0.04026353,0.95973647,,
4,0.00000061,25,0.00325918,0.99674082,0.0048021,0.9951979,,
4,0.00000061,25,0.01706967,0.98293033,0.0261036,0.9738964,,
4,0.00000062,25,0.05802522,0.94197478,0.09296359,0.90703641,,
4,0.00000062,25,0.106533,0.893467,0.16828472,0.83171528,,
4,0.00000063,25,0.14406667,0.85593333,0.22320796,0.77679204,,
4,0.00000063,25,0.16035117,0.83964883,0.24567669,0.75432331,,
4,0.00000064,25,0.15304478,0.84695522,0.23407317,0.76592683,,
4,0.00000064,25,0.12599967,0.87400033,0.19271822,0.80728178,,
4,0.00000065,25,0.08935295,0.91064705,0.13389564,0.86610436,,
4,0.00000065,25,0.05921017,0.94078983,0.08196355,0.91803645,,
4,0.00000066,25,0.05240043,0.94759957,0.06750239,0.93249761,,
4,0.00000066,25,0.0765232,0.9234768,0.10524228,0.89475772,,
4,0.00000067,25,0.12455791,0.87544209,0.1797828,0.8202172,,
4,0.00000067,25,0.18068799,0.81931201,0.26157662,0.73842338,,
4,0.00000068,25,0.23047519,0.76952481,0.32922211,0.67077789,,
4,0.00000068,25,0.2651928,0.7348072,0.37369548,0.62630452,,
4,0.00000069,25,0.28137366,0.71862634,0.39340931,0.60659069,,
4,0.00000069,25,0.27853081,0.72146919,0.38913892,0.61086108,,
4,0.0000007,25,0.25809579,0.74190421,0.36232056,0.63767944,,
4,0.0000007,25,0.22337309,0.77662691,0.31543967,0.68456033,,
4,0.00000071,25,0.18032996,0.81967004,0.25422754,0.74577246,,
4,0.00000071,25,0.13813744,0.86186256,0.19055502,0.80944498,,
4,0.00000072,25,0.10769809,0.89230191,0.14234781,0.85765219,,
4,0.00000072,25,0.09771012,0.90228988,0.12658737,0.87341263,,
4,0.00000073,25,0.11019383,0.88980617,0.14791579,0.85208421,,
4,0.00000073,25,0.13966471,0.86033529,0.19550775,0.80449225,,
4,0.00000074,25,0.17669537,0.82330463,0.25202307,0.74797693,,
4,0.00000074,25,0.21225137,0.78774863,0.30334609,0.69665391,,
4,0.00000075,25,0.24009996,0.75990004,0.34180336,0.65819664,,
4,0.00000075,25,0.25680598,0.74319402,0.36438462,0.63561538,,
4,0.00000045,30,0.04985345,0.95014655,0.1061476,0.8938524,,
4,0.00000046,30,0.02294044,0.97705956,0.03411528,0.96588472,,
4,0.00000046,30,0.08166782,0.91833218,0.14790999,0.85209001,,
4,0.00000047,30,0.17119878,0.82880122,0.30496549,0.69503451,,
4,0.00000047,30,0.21099575,0.78900425,0.36529562,0.63470438,,
4,0.00000048,30,0.18022195,0.81977805,0.31508618,0.68491382,,
4,0.00000048,30,0.10876643,0.89123357,0.18445275,0.81554725,,
4,0.00000049,30,0.07161967,0.92838033,0.10323326,0.89676674,,
4,0.00000049,30,0.11677269,0.88322731,0.19256355,0.80743645,,
4,0.0000005,30,0.19374182,0.80625818,0.32801358,0.67198642,,
4,0.0000005,30,0.23667735,0.76332265,0.39442359,0.60557641,,
4,0.00000051,30,0.22294611,0.77705389,0.37514923,0.62485077,,
4,0.00000051,30,0.16065835,0.83934165,0.27685344,0.72314656,,
4,0.00000052,30,0.0861955,0.9138045,0.1402911,0.8597089,,
4,0.00000052,30,0.05474318,0.94525682,0.07899815,0.92100185,,
4,0.00000053,30,0.08539637,0.91460363,0.14932716,0.85067284,,
4,0.00000053,30,0.13887915,0.86112085,0.25350549,0.74649451,,
4,0.00000054,30,0.17117361,0.82882639,0.30992618,0.69007382,,
4,0.00000054,30,0.16411096,0.83588904,0.29992905,0.70007095,,
4,0.00000055,30,0.12096694,0.87903306,0.22780499,0.77219501,,
4,0.00000055,30,0.06177475,0.93822525,0.11728291,0.88271709,,
4,0.00000056,30,0.0185647,0.9814353,0.02985177,0.97014823,,
4,0.00000056,30,0.01439993,0.98560007,0.02856863,0.97143137,,
4,0.00000056,30,0.04194229,0.95805771,0.09569072,0.90430928,,
4,0.00000057,30,0.07426068,0.92573932,0.16462204,0.83537796,,
4,0.00000058,30,0.08942753,0.91057247,0.19481117,0.80518883,,
4,0.00000058,30,0.07985267,0.92014733,0.17670908,0.82329092,,
4,0.00000059,30,0.05083982,0.94916018,0.11794675,0.88205325,,
4,0.00000059,30,0.01820442,0.98179558,0.04506333,0.95493667,,
4,0.0000006,30,0.00198788,0.99801212,0.00373431,0.99626569,,
4,0.0000006,30,0.01406033,0.98593967,0.02770832,0.97229168,,
4,0.00000061,30,0.0488594,0.9511406,0.10106802,0.89893198,,
4,0.00000061,30,0.08916266,0.91083734,0.17979581,0.82020419,,
4,0.00000062,30,0.11885258,0.88114742,0.23307266,0.76692734,,
4,0.00000062,30,0.12910995,0.87089005,0.24972868,0.75027132,,
4,0.00000063,30,0.11862532,0.88137468,0.22932126,0.77067874,,
4,0.00000063,30,0.09252358,0.90747642,0.17805783,0.82194217,,
4,0.00000064,30,0.06204521,0.93795479,0.11277044,0.88722956,,
4,0.00000064,30,0.04260851,0.95739149,0.0653011,0.9346989,,
4,0.00000065,30,0.04717646,0.95282354,0.0693674,0.9306326,,
4,0.00000065,30,0.07810216,0.92189784,0.13033378,0.86966622,,
4,0.00000066,30,0.12587542,0.87412458,0.21987156,0.78012844,,
4,0.00000066,30,0.17607282,0.82392718,0.30494351,0.69505649,,
4,0.00000067,30,0.21711548,0.78288452,0.36791626,0.63208374,,
4,0.00000067,30,0.24248125,0.75751875,0.40380799,0.59619201,,
4,0.00000068,30,0.24991529,0.75008471,0.41307705,0.58692295,,
4,0.00000068,30,0.23975806,0.76024194,0.39713305,0.60286695,,
4,0.00000069,30,0.21445146,0.78554854,0.35772689,0.64227311,,
4,0.00000069,30,0.17879865,0.82120135,0.29865777,0.70134223,,
4,0.0000007,30,0.14039424,0.85960576,0.22931419,0.77068581,,
4,0.0000007,30,0.10900968,0.89099032,0.16769607,0.83230393,,
4,0.00000071,30,0.09366738,0.90633262,0.13614457,0.86385543,,
4,0.00000071,30,0.09864221,0.90135779,0.14754075,0.85245925,,
4,0.00000072,30,0.12135268,0.87864732,0.19479412,0.80520588,,
4,0.00000072,30,0.15417631,0.84582369,0.25782194,0.74217806,,
4,0.00000073,30,0.18846046,0.81153954,0.31816366,0.68183634,,
4,0.00000073,30,0.21732035,0.78267965,0.36527342,0.63472658,,
4,0.00000074,30,0.23657724,0.76342276,0.39524395,0.60475605,,
4,0.00000074,30,0.24421686,0.75578314,0.40735709,0.59264291,,
4,0.00000075,30,0.23975072,0.76024928,0.40198439,0.59801561,,
4,0.00000075,30,0.22373119,0.77626881,0.37965697,0.62034303,,
4,0.00000045,35,0.04974984,0.95025016,0.11700341,0.88299659,,
4,0.00000046,35,0.12508468,0.87491532,0.2959395,0.7040605,,
4,0.00000046,35,0.16574324,0.83425676,0.37421996,0.62578004,,
4,0.00000047,35,0.14498437,0.85501563,0.32923582,0.67076418,,
4,0.00000047,35,0.08857335,0.91142665,0.18984505,0.81015495,,
4,0.00000048,35,0.06188507,0.93811493,0.10231922,0.89768078,,
4,0.00000048,35,0.10390535,0.89609465,0.21180934,0.78819066,,
4,0.00000049,35,0.17172127,0.82827873,0.36225436,0.63774564,,
4,0.00000049,35,0.20820736,0.79179264,0.42969548,0.57030452,,
4,0.0000005,35,0.1930593,0.8069407,0.40385624,0.59614376,,
4,0.0000005,35,0.13648619,0.86351381,0.29189322,0.70810678,,
4,0.00000051,35,0.07568462,0.92431538,0.14264772,0.85735228,,
4,0.00000051,35,0.05771313,0.94228687,0.09768893,0.90231107,,
4,0.00000052,35,0.09069705,0.90930295,0.19874329,0.80125671,,
4,0.00000052,35,0.13691738,0.86308262,0.31240538,0.68759462,,
4,0.00000053,35,0.16005521,0.83994479,0.36224815,0.63775185,,
4,0.00000053,35,0.14675932,0.85324068,0.33855837,0.66144163,,
4,0.00000054,35,0.10313441,0.89686559,0.24734312,0.75265688,,
4,0.00000054,35,0.05063878,0.94936122,0.11794256,0.88205744,,
4,0.00000055,35,0.01799638,0.98200362,0.03106849,0.96893151,,
4,0.00000055,35,0.02021828,0.97978172,0.05423303,0.94576697,,
4,0.00000056,35,0.04562864,0.95437136,0.14110346,0.85889654,,
4,0.00000056,35,0.07031369,0.92968631,0.21158624,0.78841376,,
4,0.00000056,35,0.07750444,0.92249556,0.23110898,0.76889102,,
4,0.00000057,35,0.06342198,0.93657802,0.19599906,0.80400094,,
4,0.00000058,35,0.03561508,0.96438492,0.11851707,0.88148293,,
4,0.00000058,35,0.00966948,0.99033052,0.03500892,0.96499108,,
4,0.00000059,35,0.00138533,0.99861467,0.00258817,0.99741183,,
4,0.00000059,35,0.01628737,0.98371263,0.04805905,0.95194095,,
4,0.0000006,35,0.04591841,0.95408159,0.13464941,0.86535059,,
4,0.0000006,35,0.07536219,0.92463781,0.21103378,0.78896622,,
4,0.00000061,35,0.09272631,0.90727369,0.25130842,0.74869158,,
4,0.00000061,35,0.09284494,0.90715506,0.24935139,0.75064861,,
4,0.00000062,35,0.07733868,0.92266132,0.2079932,0.7920068,,
4,0.00000062,35,0.05389279,0.94610721,0.1393055,0.8606945,,
4,0.00000063,35,0.03467251,0.96532749,0.07256215,0.92743785,,
4,0.00000063,35,0.03198905,0.96801095,0.05169884,0.94830116,,
4,0.00000064,35,0.05153387,0.94846613,0.10066361,0.89933639,,
4,0.00000064,35,0.08879631,0.91120369,0.19584969,0.80415031,,
4,0.00000065,35,0.13266492,0.86733508,0.29482901,0.70517099,,
4,0.00000065,35,0.17175936,0.82824064,0.37123395,0.62876605,,
4,0.00000066,35,0.19856752,0.80143248,0.41753629,0.58246371,,
4,0.00000066,35,0.20957273,0.79042727,0.43408123,0.56591877,,
4,0.00000067,35,0.20444955,0.79555045,0.42277539,0.57722461,,
4,0.00000067,35,0.18524482,0.81475518,0.38522248,0.61477752,,
4,0.00000068,35,0.1563881,0.8436119,0.32448102,0.67551898,,
4,0.00000068,35,0.12478164,0.87521836,0.24957954,0.75042046,,
4,0.00000069,35,0.09894129,0.90105871,0.18031961,0.81968039,,
4,0.00000069,35,0.0866251,0.9133749,0.14435213,0.85564787,,
4,0.0000007,35,0.09153913,0.90846087,0.15898069,0.84101931,,
4,0.0000007,35,0.11168462,0.88831538,0.21543587,0.78456413,,
4,0.00000071,35,0.14078169,0.85921831,0.28842833,0.71157167,,
4,0.00000071,35,0.17131583,0.82868417,0.35599142,0.64400858,,
4,0.00000072,35,0.19714383,0.80285617,0.4072303,0.5927697,,
4,0.00000072,35,0.21427547,0.78572453,0.43893497,0.56106503,,
4,0.00000073,35,0.2207599,0.7792401,0.45123044,0.54876956,,
4,0.00000073,35,0.21609847,0.78390153,0.44485452,0.55514548,,
4,0.00000074,35,0.20090496,0.79909504,0.42031813,0.57968187,,
4,0.00000074,35,0.17679635,0.82320365,0.37808502,0.62191498,,
4,0.00000075,35,0.14639725,0.85360275,0.31949639,0.68050361,,
4,0.00000075,35,0.11340571,0.88659429,0.24866636,0.75133364,,
4,0.00000045,40,0.11648661,0.88351339,0.38386407,0.61613593,,
4,0.00000046,40,0.09836251,0.90163749,0.32351434,0.67648566,,
4,0.00000046,40,0.05959415,0.94040585,0.16437845,0.83562155,,
4,0.00000047,40,0.05302107,0.94697893,0.10638138,0.89361862,,
4,0.00000047,40,0.096573,0.903427,0.26735934,0.73264066,,
4,0.00000048,40,0.14990184,0.85009816,0.42013141,0.57986859,,
4,0.00000048,40,0.17103517,0.82896483,0.46874105,0.53125895,,
4,0.00000049,40,0.14878827,0.85121173,0.41679903,0.58320097,,
4,0.00000049,40,0.09970937,0.90029063,0.27333293,0.72666707,,
4,0.0000005,40,0.06105609,0.93894391,0.12337115,0.87662885,,
4,0.0000005,40,0.06360105,0.93639895,0.14616614,0.85383386,,
4,0.00000051,40,0.09861536,0.90138464,0.29101591,0.70898409,,
4,0.00000051,40,0.1320936,0.8679064,0.39573193,0.60426807,,
4,0.00000052,40,0.13985221,0.86014779,0.41940115,0.58059885,,
4,0.00000052,40,0.11692974,0.88307026,0.36397616,0.63602384,,
4,0.00000053,40,0.07459145,0.92540855,0.23743946,0.76256054,,
4,0.00000053,40,0.03517685,0.96482315,0.09122851,0.90877149,,
4,0.00000054,40,0.01941145,0.98058855,0.0424553,0.9575447,,
4,0.00000054,40,0.0299046,0.9700954,0.12160161,0.87839839,,
4,0.00000055,40,0.05100728,0.94899272,0.22486605,0.77513395,,
4,0.00000055,40,0.06453442,0.93546558,0.27977142,0.72022858,,
4,0.00000056,40,0.0612558,0.9387442,0.27099707,0.72900293,,
4,0.00000056,40,0.04270906,0.95729094,0.20297623,0.79702377,,
4,0.00000056,40,0.01875413,0.98124587,0.09767451,0.90232549,,
4,0.00000057,40,0.00272973,0.99727027,0.01347511,0.98652489,,
4,0.00000058,40,0.00342724,0.99657276,0.01657888,0.98342112,,
4,0.00000058,40,0.01934561,0.98065439,0.09853871,0.90146129,,
4,0.00000059,40,0.04073133,0.95926867,0.19246856,0.80753144,,
4,0.00000059,40,0.05674827,0.94325173,0.25229683,0.74770317,,
4,0.0000006,40,0.06094905,0.93905095,0.26464092,0.73535908,,
4,0.0000006,40,0.05283138,0.94716862,0.23007121,0.76992879,,
